movie_id,cluster,rating,raters
tt1708453,3,7.0,3851
tt1708491,13,6.6,604
tt1708532,8,4.8,18677
tt1708534,0,4.7,955
tt1709143,12,5.5,37607
tt1709694,6,5.7,698
tt1710394,0,6.0,359
tt1710396,13,5.7,8617
tt1710417,0,5.5,8824
tt1710459,6,6.4,34
tt1711016,4,6.0,630
tt1711425,0,5.8,75559
tt1711446,10,7.9,18
tt1711493,3,6.1,37
tt1711525,0,5.9,83086
tt1712170,2,5.1,34525
tt1712192,3,6.4,16988
tt1712235,11,5.5,24
tt1712261,15,6.3,73510
tt1713499,6,8.2,23
tt1713991,6,5.4,122
tt1714051,6,7.9,107
tt1714176,0,4.4,553
tt1714203,12,3.8,43439
tt1714206,14,7.1,155811
tt1714208,1,6.0,24773
tt1714828,7,4.2,466
tt1714832,13,7.5,5710
tt1714833,5,6.3,5111
tt1714843,1,5.4,872
tt1714866,6,6.2,3291
tt1714915,13,7.2,102547
tt1715223,11,3.1,1289
tt1715320,0,4.8,2303
tt1715336,4,6.4,24098
tt1715362,12,3.3,637
tt17155092,0,9.5,11
tt17156822,2,6.0,290
tt1715870,0,7.0,12
tt1715873,7,6.1,26027
tt1716760,12,3.2,252
tt1716765,6,5.0,391
tt1716767,0,5.5,2072
tt1716777,13,7.0,43479
tt1717210,13,6.0,127
tt1718158,6,3.9,4172
tt1718714,9,3.7,951
tt1718763,1,4.7,231
tt1718924,6,6.5,12643
tt1719071,13,6.0,4375
tt1719543,6,6.8,159
tt1719583,15,3.3,289
tt17196124,4,4.3,5828
tt1719654,15,7.8,13
tt1720164,12,4.4,1109
tt1720172,9,4.4,1665
tt1720182,6,6.6,7709
tt1720189,12,2.7,486
tt17202326,12,4.5,2063
tt1720254,0,4.7,5964
tt1720263,14,6.4,838
tt1720280,0,6.2,88
tt1720616,7,6.1,42621
tt1720621,1,5.7,1679
tt1721491,2,3.2,740
tt1721493,11,3.6,178
tt1721494,3,5.8,516
tt1721677,10,7.7,2356
tt1721692,9,3.2,198
tt1722632,12,6.0,71
tt1723108,11,4.2,43
tt1723121,0,7.0,455544
tt1723811,6,7.2,198295
tt1724597,6,6.4,2439
tt1724965,9,4.4,1342
tt1724970,2,5.3,22357
tt17250160,15,3.9,1062
tt1725153,6,0.0,0
tt1725895,14,6.6,27
tt1725969,6,7.7,3602
tt1725986,8,5.7,15208
tt1726592,1,6.3,80263
tt1726669,1,6.7,79541
tt1726883,0,6.2,42
tt1727252,12,5.6,4611
tt1727253,14,5.5,77
tt1727258,11,3.1,1545
tt1727300,13,6.1,1282
tt1727362,15,5.7,847
tt1727373,15,4.4,560
tt1727375,3,6.8,38
tt1727381,6,5.7,301
tt1727388,13,7.4,152079
tt1727479,10,7.4,40
tt1727491,10,5.7,348
tt1727506,0,4.7,713
tt17275932,15,4.3,27
tt1727596,10,7.7,276
tt1727770,0,6.0,43737
tt1727776,12,6.3,51901
tt1727816,3,5.6,2267
tt1727885,12,4.0,2835
tt1728977,1,0.0,0
tt17291716,15,5.0,858
tt1729637,13,4.7,26472
tt1730216,9,4.9,24
tt1730222,3,5.4,15
tt1730294,15,4.4,1050
tt1730687,7,5.1,3562
tt1730760,0,4.3,389
tt1730768,5,7.0,44180
tt1731141,2,6.6,243486
tt1731697,11,5.2,30877
tt1731701,2,5.4,22383
tt1731702,1,6.2,111
tt1732659,12,5.9,684
tt1733114,0,6.1,411
tt1733128,12,6.4,14
tt1733575,9,4.9,28
tt1733582,6,4.3,186
tt1734110,5,7.2,11954
tt1734433,1,6.6,8978
tt1734493,15,6.3,36098
tt1734548,8,6.6,1817
tt1734578,0,6.5,80
tt1734580,6,4.9,307
tt1734582,2,4.3,1985
tt1734586,15,4.5,1145
tt1734589,8,5.5,1288
tt1735187,0,0.0,0
tt1735462,0,5.0,2916
tt1735862,3,4.4,6116
tt1735895,4,8.0,21
tt1735898,3,6.1,292546
tt1735907,1,5.2,5725
tt1736040,11,3.1,98
tt1736050,6,7.1,59
tt1736052,1,7.8,24
tt1736552,13,5.7,2411
tt1737091,0,7.0,33
tt17372462,15,4.1,553
tt1737259,6,6.0,178
tt1737667,10,7.4,26
tt1737794,9,3.2,198
tt1738351,15,6.0,1061
tt1738355,13,5.0,59
tt1738387,15,5.2,4755
tt1739155,13,6.9,66
tt1739249,6,8.4,19
tt1740039,3,0.0,0
tt1740047,13,7.0,22896
tt1740662,13,6.2,426
tt1740690,10,0.0,0
tt1740710,13,5.9,9660
tt1740773,5,0.0,0
tt1741243,2,5.9,11572
tt1741273,4,6.3,49207
tt1742327,14,3.4,326
tt1742334,3,5.7,64362
tt1742336,7,6.7,27764
tt17425022,0,2.5,394
tt1742650,8,4.9,20680
tt1743334,2,5.4,478
tt1743375,1,3.2,943
tt1743922,4,6.2,1870
tt1743978,8,8.1,9
tt1743993,12,5.3,4811
tt1743994,0,3.0,466
tt1744770,6,0.0,0
tt1744793,1,4.8,716
tt1744885,6,6.4,4257
tt1745651,1,6.1,53
tt1745740,4,4.8,1830
tt1745958,12,4.0,1638
tt1745960,3,8.3,510751
tt1746624,1,3.8,211
tt1747958,3,6.5,20470
tt1748016,6,4.9,539
tt1748122,13,7.8,353339
tt1748138,4,0.0,0
tt1748179,4,6.2,62712
tt1748197,3,4.4,21392
tt1748224,0,6.4,559
tt1748227,2,6.1,51023
tt17492000,8,7.6,19
tt17527124,15,4.3,945
tt1753383,13,7.2,74062
tt1753449,0,6.0,158
tt1753471,12,5.4,73
tt1753545,3,6.1,49
tt1753554,12,3.1,85
tt1753640,3,5.1,2194
tt1753693,11,5.2,935
tt1753786,3,4.3,1378
tt1753821,15,4.2,447
tt1753975,12,3.2,236
tt1754137,6,7.4,125
tt1754142,10,0.0,0
tt1754202,1,5.2,177
tt1754228,13,5.7,575
tt17542306,10,7.7,248
tt1754237,0,7.7,70
tt17542540,8,5.3,876
tt1754394,2,6.0,1005
tt1754546,10,6.4,406
tt1754609,0,0.0,0
tt1754610,6,0.0,0
tt1754633,0,5.5,478
tt1754648,6,6.0,466
tt1754700,15,2.3,26012
tt1754708,6,5.9,405
tt1754786,13,4.9,127
tt1754811,0,2.7,4625
tt1754871,6,5.5,15
tt1756411,6,0.0,0
tt1756427,2,2.4,2687
tt1756474,13,7.0,48
tt1756476,13,7.4,13657
tt1756615,6,4.7,531
tt1756642,12,7.6,11
tt1756791,5,4.9,1273
tt1756798,6,7.0,7
tt1756799,3,5.2,12910
tt1756851,12,4.7,11242
tt1757685,2,4.7,92
tt1757693,6,5.8,19
tt1757746,6,6.4,12799
tt1758575,13,5.8,3019
tt1758595,14,5.5,20496
tt1758610,5,7.1,4872
tt1758678,13,6.7,103
tt1758692,14,6.6,62139
tt1758738,10,0.0,0
tt1758795,8,5.8,40141
tt1758810,1,5.1,66310
tt1758830,7,6.2,143818
tt1759673,10,4.5,218
tt1759744,5,5.9,4924
tt1760967,3,7.1,10997
tt1761005,4,3.5,1602
tt1762246,1,5.1,140
tt1762300,10,7.9,2620
tt1762358,12,4.4,694
tt1762370,0,4.4,259
tt1762399,0,5.2,11524
tt1763264,11,5.9,21772
tt1763280,13,5.9,592
tt17632818,1,7.3,2349
tt1763303,7,6.8,71750
tt1763316,9,5.1,4280
tt1764183,1,6.6,53206
tt1764198,6,6.3,1579
tt1764234,1,6.2,146797
tt1764311,0,5.9,30
tt1764430,12,0.0,0
tt1764614,9,5.4,4483
tt1764636,0,3.9,715
tt1764646,6,7.6,26
tt1764651,15,6.6,310213
tt1764666,0,5.7,396
tt1764730,12,4.7,42
tt1766094,2,5.0,20572
tt1766175,4,5.6,1669
tt1767319,2,3.1,5062
tt1767354,12,6.8,54381
tt1767372,13,6.1,27529
tt1767382,12,5.2,23280
tt1769363,7,6.7,10244
tt1770670,7,0.0,0
tt1770734,1,6.2,12711
tt1770746,6,6.4,12
tt1772261,4,4.4,1996
tt1772262,1,3.9,1126
tt1772288,13,7.0,32151
tt1772321,13,7.4,198
tt1772341,0,7.7,428161
tt1772371,0,5.6,723
tt1772408,1,5.4,986
tt1772850,12,2.9,250
tt1772872,3,5.2,2429
tt1773041,15,4.8,330
tt1773058,6,5.9,453
tt1773251,15,0.0,0
tt1773304,6,0.0,0
tt1773496,1,7.3,48
tt1773617,0,5.2,207
tt17736704,13,2.0,677
tt1773687,7,4.6,103
tt1773753,9,5.1,8231
tt1773768,0,5.9,111
tt1773829,1,3.4,42
tt1774591,1,5.9,5430
tt1776167,0,5.4,444
tt1776307,0,6.8,41
tt1776326,10,9.0,8
tt1776946,6,5.7,96
tt1777034,6,7.3,12305
tt1777612,11,4.2,1737
tt1778918,0,4.8,216
tt1778924,14,6.0,1503
tt1778931,10,7.1,2293
tt1780766,9,6.4,11
tt1780798,11,5.7,24918
tt1780967,1,5.9,9305
tt1781058,13,5.8,10787
tt1781769,14,6.6,101859
tt1781775,11,4.5,6186
tt1781777,0,5.0,131
tt1781812,6,5.2,4603
tt1781827,5,6.6,16804
tt1781840,6,6.2,3236
tt1781922,15,6.7,87815
tt1781944,10,6.0,56
tt1783331,6,6.3,207
tt1783350,0,6.6,445
tt1783732,12,6.3,39089
tt1783798,6,5.2,579
tt1784365,15,4.5,215
tt1784399,6,7.9,43
tt1784589,15,4.2,4675
tt1784654,6,7.3,48
tt1785280,0,2.3,222
tt1785288,1,5.6,2309
tt1785333,3,7.3,1741
tt1785534,12,3.7,35
tt1785635,9,4.8,13273
tt1785669,2,3.3,3491
tt1786503,11,3.0,146
tt1786652,10,8.2,31
tt1786665,10,4.8,93
tt1786714,11,1.9,620
tt1786751,3,6.6,10550
tt1786762,10,0.0,0
tt1787067,10,7.7,774
tt1787660,10,7.6,7126
tt1787759,13,4.7,8291
tt1788383,15,4.4,3597
tt1788391,12,6.4,41956
tt1790809,2,6.5,316851
tt1790864,2,6.8,474073
tt1790869,11,5.3,5528
tt1790885,1,7.4,305142
tt1790886,0,6.1,132888
tt1791528,13,6.6,106197
tt1791576,6,7.2,84
tt1791611,3,3.2,178
tt1791614,13,6.2,14951
tt1791682,13,6.3,51355
tt1792086,6,7.2,58
tt1792543,3,5.1,4178
tt1792799,12,5.0,3896
tt1793223,13,5.6,2240
tt1794801,15,4.7,333
tt1794943,5,4.6,493
tt1796428,4,0.0,0
tt1796544,10,0.0,0
tt1796739,1,4.5,26
tt1797487,6,5.8,1699
tt1798243,13,7.4,18965
tt1798300,6,0.0,0
tt1798603,13,5.6,26838
tt1798632,12,4.6,16967
tt1798684,3,7.3,241840
tt1798709,14,8.0,620838
tt1799121,0,7.4,8
tt1799537,6,4.3,259
tt1799557,13,7.2,52
tt1799585,13,4.7,399
tt1800241,3,7.2,483190
tt1800246,8,6.1,104543
tt1800302,3,6.7,65340
tt1800307,6,6.1,451
tt1800337,15,3.2,837
tt1800367,3,3.7,263
tt1800393,2,4.8,1695
tt1800401,0,5.5,125
tt1800671,15,4.8,1329
tt1800677,8,6.0,157
tt1800734,11,4.3,1074
tt1801549,13,0.0,0
tt1801552,5,4.7,15928
tt1801835,11,7.2,8
tt1802170,12,0.0,0
tt1802197,5,7.0,10948
tt1802529,10,6.7,652
tt1805201,11,4.6,12
tt1805263,13,7.9,4376
tt1806913,2,4.9,9783
tt1806920,12,3.6,18
tt1806954,6,7.1,1454
tt1807020,0,3.3,11
tt1807022,6,8.1,2450
tt1807944,6,5.3,4076
tt18081000,8,6.9,22
tt1808339,7,6.1,4895
tt1808440,10,7.1,41
tt1808555,2,4.4,163
tt1809287,14,5.1,1871
tt1809341,3,0.0,0
tt1809398,5,7.2,170974
tt1810683,6,7.3,23365
tt1810697,4,5.3,12388
tt1810710,15,4.5,1000
tt1811307,14,6.2,2438
tt1811315,2,5.2,2022
tt1811335,2,0.0,0
tt1814621,7,5.7,35485
tt1814790,13,5.5,868
tt1814852,13,0.0,0
tt1814888,15,6.0,407
tt1815582,0,5.1,270
tt1815708,3,4.6,10392
tt1815862,2,4.8,203085
tt1815961,10,6.6,9
tt1815998,6,5.3,718
tt1816597,15,5.9,3409
tt1816608,15,4.6,5703
tt1816615,13,0.0,0
tt1816642,0,4.7,485
tt1817081,8,5.6,12061
tt1817273,1,7.3,272675
tt1817276,1,3.9,1738
tt1817676,13,5.6,6919
tt1817771,12,5.9,12604
tt18184502,6,0.0,0
tt1820450,6,7.6,17
tt1820664,12,3.4,83
tt1821317,3,8.1,6585
tt1821373,1,7.2,857
tt1821426,13,6.2,7008
tt1821478,13,7.0,7123
tt1821480,15,8.1,63514
tt1821525,1,6.6,17
tt1821549,6,7.7,119464
tt1821641,6,6.4,19032
tt1821658,0,5.7,29063
tt1821694,2,6.6,173499
tt1822311,7,6.7,743
tt1822325,0,5.5,75
tt18224610,9,4.7,2702
tt1823059,14,5.6,4560
tt1823077,1,0.0,0
tt1823096,6,5.9,168
tt1823125,6,6.0,1743
tt18233554,9,0.0,0
tt1823664,13,5.3,38680
tt1823672,3,6.8,255472
tt1825157,13,6.5,51251
tt1825683,2,7.3,780617
tt1825726,0,0.0,0
tt1825728,12,3.3,504
tt1825772,12,1.8,171
tt1825784,0,3.3,774
tt1825806,6,5.7,183
tt1825913,11,3.1,16
tt18260368,0,6.5,26
tt1826590,8,6.0,24373
tt18266278,6,0.0,0
tt1826627,6,6.0,95
tt1826684,1,5.6,357
tt1826689,11,2.5,218
tt1826813,7,5.1,788
tt18271950,4,6.8,65
tt18272884,5,6.6,186
tt1827354,2,3.8,2495
tt1827578,6,5.9,1814
tt1828172,2,0.0,0
tt1828312,3,0.0,0
tt1828320,6,6.4,439
tt1828959,14,5.5,3230
tt1828968,13,3.5,932
tt1828970,15,5.3,7533
tt1829012,4,5.3,23398
tt1829013,4,8.2,12
tt1829057,6,6.2,247
tt1829735,11,3.6,736
tt1829744,11,3.8,225
tt1830474,6,0.0,0
tt1830643,9,4.4,6687
tt1830713,2,5.3,7428
tt1830731,0,0.0,0
tt18307622,10,6.6,9
tt1831623,6,5.4,268
tt1831806,1,4.7,2386
tt1832354,6,5.3,121
tt1832447,12,3.0,377
tt1832448,12,0.0,0
tt1832516,0,2.8,1038
tt18327620,0,7.8,9
tt1832973,12,7.0,27
tt1833016,6,0.0,0
tt1833111,6,6.8,139
tt1833116,3,6.6,38580
tt1833824,0,0.0,0
tt1833835,0,4.3,918
tt1833844,1,6.2,16406
tt1833878,0,6.0,42
tt1833879,12,4.0,3775
tt1833888,13,5.9,2324
tt18349864,2,3.7,32
tt1835920,6,6.0,515
tt1835955,4,5.3,2334
tt1835981,3,0.0,0
tt1836212,12,3.9,2255
tt18362386,0,0.0,0
tt1836808,14,6.3,13315
tt1836837,0,7.4,16
tt1836883,2,7.4,862
tt1836926,15,4.0,412
tt1836944,2,6.3,15347
tt1836961,6,0.0,0
tt1836987,6,6.0,3223
tt1837562,7,6.5,10539
tt1837569,1,7.6,17
tt1837574,1,6.2,3224
tt1837584,0,4.7,447
tt1837613,6,6.3,4006
tt1837633,12,0.0,0
tt1837636,5,5.7,11802
tt1837703,5,6.2,41648
tt1837709,4,6.1,55291
tt18377922,15,6.1,146
tt18377936,15,6.0,235
tt1838475,15,3.6,1779
tt1838520,1,6.0,9486
tt1838544,2,5.9,44927
tt1838556,15,6.0,51963
tt1839406,10,7.9,25
tt1839429,15,4.5,27
tt1839436,1,0.0,0
tt18394428,9,3.4,2102
tt1839482,1,5.6,2382
tt1839492,13,7.2,102293
tt1839591,3,5.2,5648
tt1839596,14,7.7,45472
tt1839601,0,7.4,19
tt1839642,4,6.2,5682
tt1839654,13,6.9,19313
tt18396866,12,3.7,455
tt1840309,2,6.6,465224
tt1840328,10,8.1,40
tt1840417,4,7.0,79196
tt1841524,6,6.4,26
tt1841642,9,5.3,15448
tt1842364,3,6.9,22
tt1842371,13,5.4,280
tt1843110,1,6.1,72
tt1843275,6,0.0,0
tt1843866,2,7.8,852099
tt1843930,1,0.0,0
tt1844035,0,0.0,0
tt1844203,4,5.2,2749
tt1844760,3,5.6,45
tt1844763,6,5.8,580
tt1844770,2,2.6,5223
tt1844790,6,5.5,45
tt1844793,12,3.9,367
tt1845283,4,4.7,271
tt18454132,12,3.6,73
tt1845774,8,3.9,156
tt1845849,13,5.5,2275
tt1846589,15,6.6,65308
tt1846640,0,0.0,0
tt1846751,0,0.0,0
tt1847529,6,5.2,152
tt1847541,6,5.5,2466
tt1847548,15,4.6,1028
tt1848826,10,6.8,244
tt1848918,0,0.0,0
tt1848930,10,9.1,21
tt1849810,2,3.9,652
tt1850352,1,0.0,0
tt1850397,15,6.3,57520
tt1850418,5,6.5,3088
tt1850452,13,0.0,0
tt1850457,0,6.0,67504
tt1851073,2,8.1,33
tt1852036,7,7.0,3861
tt1852746,12,0.0,0
tt1852947,11,4.2,450
tt1853557,6,0.0,0
tt1853606,13,7.1,44
tt1853613,0,6.5,21
tt1853643,13,5.5,7499
tt1853728,6,8.4,1565543
tt1853739,11,6.6,101811
tt1854518,6,7.0,656
tt1854531,10,9.1,36
tt1854564,0,5.7,120039
tt1854580,7,5.6,346
tt18548186,12,7.1,18
tt1855110,14,6.2,842
tt1855199,2,7.6,252365
tt1855236,6,5.5,2867
tt1855320,13,0.0,0
tt1855325,12,5.3,144550
tt1855382,10,3.2,22
tt1855389,15,4.8,80
tt1855401,0,5.3,10290
tt18554252,10,8.2,13
tt1855560,6,6.6,10
tt1855574,10,0.0,0
tt1855977,6,5.4,167
tt18559904,2,0.0,0
tt1856101,4,8.0,583029
tt18561446,0,7.9,40
tt1857898,0,0.0,0
tt1858481,15,5.7,7362
tt1858729,0,6.0,107
tt1858774,6,8.1,73
tt1858775,12,3.1,269
tt1858799,14,6.5,258
tt1859476,13,4.9,622
tt1859558,6,5.9,421
tt1859650,8,6.3,88758
tt1860213,0,5.9,126057
tt1860242,5,6.9,93607
tt1860353,0,6.4,100267
tt1860357,3,7.1,171703
tt1861305,11,0.0,0
tt1861309,6,4.7,12
tt1861343,3,3.3,792
tt1861445,1,5.2,1672
tt1862079,13,6.9,126950
tt1863203,15,4.4,1356
tt1863268,4,5.5,536
tt1864354,0,7.4,25
tt1864405,5,6.1,2133
tt1864492,12,3.2,622
tt1865335,14,4.3,632
tt1865349,12,5.4,51
tt1865384,10,8.0,7
tt1865393,11,4.9,1729
tt1865503,6,5.2,506
tt1865505,6,8.0,59511
tt1865519,8,6.5,44
tt1865545,15,4.2,1253
tt1866197,0,3.8,810
tt1866249,13,7.2,43132
tt18664082,12,0.0,0
tt1866919,1,5.5,690
tt1867091,4,5.4,1193
tt1867093,3,5.6,10031
tt18673736,8,6.5,507
tt18689424,2,7.1,62313
tt1869233,0,4.3,257
tt1869265,6,3.6,127
tt1869347,4,6.3,25265
tt1869385,6,2.3,230
tt1869425,6,5.6,1147
tt1869653,0,5.2,516
tt1869716,1,6.8,51036
tt1870372,0,3.5,138
tt1870375,6,6.4,107
tt1870419,12,5.6,9790
tt1870425,0,4.3,8968
tt1870470,0,0.0,0
tt1870529,6,6.4,6704
tt1870543,11,3.4,410
tt1870554,12,7.2,43
tt1871257,15,4.4,262
tt1871403,15,4.9,32
tt1872181,2,6.6,503601
tt1872194,3,7.4,193609
tt1872818,7,6.7,38638
tt1874434,14,4.5,505
tt1874615,0,5.3,354
tt1874742,2,5.0,17
tt1874779,11,2.7,325
tt1874789,0,6.3,974
tt1876330,6,5.5,1434
tt1876373,0,5.9,1845
tt1876409,15,8.0,16
tt1876451,6,5.7,6473
tt18764816,15,0.0,0
tt1877543,11,4.8,6310
tt1877589,1,4.9,857
tt1877738,8,6.8,38
tt1877797,8,4.4,945
tt1877830,3,7.8,664459
tt1877832,2,7.9,717279
tt1877890,12,2.9,234
tt1877893,8,4.4,528
tt1877894,0,5.4,127
tt1878841,11,4.5,16493
tt1878870,13,7.3,129650
tt1878884,13,6.9,39
tt1878942,7,5.7,8209
tt1879012,12,3.0,2068
tt1879016,6,6.6,27741
tt1879032,0,5.2,12078
tt1880313,2,3.0,314
tt1880399,6,6.8,17781
tt1880418,13,6.3,1637
tt1881002,12,5.6,45023
tt1881024,15,5.1,4849
tt1881060,4,5.3,3435
tt1881064,6,5.8,63
tt1881085,14,6.7,49
tt1881109,13,4.5,3164
tt1883367,12,2.8,17581
tt1884312,2,4.3,794
tt1884338,13,7.8,88
tt1884353,6,0.0,0
tt1884369,0,4.7,2185
tt1884378,15,3.4,652
tt1884457,15,4.9,4258
tt1885265,7,5.6,8043
tt1885299,13,6.1,3816
tt1885300,13,6.4,9796
tt1885325,15,4.0,269
tt1886493,15,4.6,17483
tt1886547,10,5.5,6
tt1887710,10,7.3,116
tt1890363,15,7.2,7858
tt1890455,11,3.4,347
tt1890486,1,5.2,249
tt1891766,3,6.8,33
tt1891770,1,4.1,393
tt1891923,11,4.5,2667
tt1891933,15,5.5,755
tt1891970,3,3.9,337
tt18923048,4,6.3,1087
tt1893186,15,3.6,39
tt1893256,3,6.2,73677
tt1893273,14,6.7,18826
tt1893277,6,5.1,261
tt1893365,0,5.2,35
tt18937582,8,0.0,0
tt18938222,12,5.9,54
tt1894476,3,6.4,30926
tt1894478,10,0.0,0
tt1894616,14,6.2,669
tt1895315,1,7.0,42256
tt1895587,5,8.1,474026
tt18967390,10,7.6,177
tt1896788,6,6.4,1760
tt1899324,1,3.4,1641
tt1900817,11,4.1,411
tt1900854,1,6.0,1729
tt1900924,7,6.4,100
tt1900940,12,2.5,40
tt1901004,0,3.2,63
tt19034784,15,3.7,168
tt1904861,0,3.9,631
tt1904995,15,5.3,37
tt1904996,15,6.2,124419
tt1905042,6,6.8,3234
tt1906329,13,5.8,5419
tt1906511,10,8.6,10
tt1907614,0,5.2,1538
tt1907639,3,5.3,845
tt1907668,1,7.3,358346
tt1907707,3,5.9,2202
tt1907731,6,5.3,5083
tt1907743,0,7.1,87
tt1908558,0,6.3,13
tt1909826,7,5.8,39
tt1909827,1,5.3,5102
tt1910608,15,6.4,113
tt1911644,1,6.7,124410
tt1911662,15,4.9,15558
tt1912530,0,8.0,11
tt1912993,6,4.8,382
tt1913172,6,4.9,42
tt1915581,13,6.1,140099
tt1915606,3,0.0,0
tt1916735,6,7.0,21
tt1916749,4,5.5,842
tt1916763,11,2.2,724
tt19175754,0,7.6,98
tt1918727,6,6.2,1090
tt1918734,4,4.9,10244
tt1918886,0,2.4,5635
tt1918965,3,6.3,7341
tt1919090,15,4.7,2824
tt1920849,8,5.3,47631
tt1920859,15,0.0,0
tt1920969,15,5.5,18
tt1921006,0,7.4,20
tt1921064,3,5.5,112737
tt1921111,15,4.1,903
tt1921149,3,7.1,22148
tt1922548,4,4.5,57
tt1922679,1,5.3,1799
tt1922682,12,0.0,0
tt1922685,1,5.9,14778
tt1922777,9,6.8,257807
tt1924238,10,7.7,6
tt1924429,4,6.9,115079
tt1924435,2,6.4,135853
tt19245428,3,0.0,0
tt1925431,15,5.6,26918
tt1925479,3,5.5,5673
tt1925493,12,5.2,2655
tt1926986,12,5.2,46
tt1927158,1,4.0,171
tt1928330,2,5.4,19370
tt1928334,13,2.6,402
tt1928335,15,4.4,1452
tt1928337,9,5.3,4071
tt1928340,6,5.6,22746
tt1929263,5,5.8,27551
tt1929276,9,5.4,2626
tt1929297,1,5.2,2713
tt1929308,1,5.0,10067
tt1929310,12,3.5,145
tt1929344,8,7.0,22
tt1930294,11,4.8,9388
tt1930434,12,5.4,376
tt1930458,15,4.9,1244
tt1930463,13,5.7,4275
tt1930510,10,7.5,45
tt1930546,13,5.6,7494
tt19309370,3,7.2,71
tt19310070,0,5.2,15
tt1931435,7,5.6,50446
tt1931533,0,7.1,261922
tt19315924,10,6.6,4200
tt19316010,0,0.0,0
tt1931601,15,2.7,240
tt1931602,14,5.9,15877
tt1932718,7,6.4,28790
tt1932767,6,7.4,28062
tt1934195,11,3.8,580
tt1934260,6,5.7,71
tt1934483,8,6.3,112
tt1935065,8,5.8,5193
tt1935089,14,5.8,4278
tt1935179,6,7.4,181432
tt1935194,2,5.3,15301
tt1935231,1,6.5,80
tt1935277,15,4.9,86
tt1935859,6,6.7,176967
tt1935897,11,4.8,14568
tt1935902,0,6.3,16306
tt1935940,0,6.3,4246
tt19362080,0,0.0,0
tt19364768,15,8.3,16
tt19365926,12,5.3,94
tt1937112,2,5.7,20
tt1937154,12,5.2,167
tt1937264,14,7.0,34535
tt1937316,0,5.0,13
tt1937372,14,6.5,29
tt1937388,15,6.3,2932
tt1937390,6,6.9,125990
tt1937419,10,7.2,633
tt1937449,1,5.7,7703
tt1937506,3,5.6,2246
tt19393864,0,5.7,258
tt1939656,6,6.3,38
tt1939659,6,5.8,142405
tt19402220,9,0.0,0
tt1941541,10,7.0,302
tt1941598,6,7.4,28
tt1941648,0,3.6,92
tt1941680,3,7.6,25
tt1942828,11,4.1,649
tt1942913,6,5.8,285
tt1942920,0,7.4,658
tt1942989,6,6.8,3305
tt1943014,12,4.4,1247
tt1943803,12,0.0,0
tt1945044,9,4.5,5864
tt1945052,6,4.7,229
tt1945062,6,4.8,10583
tt1945084,15,5.1,18730
tt1945087,6,5.7,811
tt1945228,6,6.5,5171
tt1946177,8,5.3,728
tt1946310,7,5.8,2063
tt1946381,15,4.1,1649
tt1948150,3,6.8,17525
tt19488344,13,6.2,966
tt1949526,10,8.9,22
tt1949538,6,5.7,63
tt1949548,6,5.0,4460
tt1949605,0,4.9,1479
tt19499046,0,6.6,44
tt19499778,0,0.0,0
tt19499794,12,0.0,0
tt1950186,5,8.1,401005
tt1950399,6,6.2,150
tt1951095,1,5.4,4227
tt19511660,6,5.4,10
tt1951176,6,4.8,161
tt1951181,14,6.6,32512
tt1951182,11,5.3,41
tt1951216,13,6.0,7099
tt1951218,11,5.5,1676
tt1951261,0,5.8,318664
tt1951264,2,7.5,670892
tt1951265,2,6.6,461274
tt1951266,2,6.5,332710
tt19514400,0,0.0,0
tt19514524,0,0.0,0
tt19514774,0,0.0,0
tt19514870,0,0.0,0
tt19514924,0,0.0,0
tt19514944,0,0.0,0
tt19515074,0,0.0,0
tt19515566,0,0.0,0
tt19515596,0,0.0,0
tt19515680,0,0.0,0
tt19515898,0,0.0,0
tt19516328,0,0.0,0
tt19516480,0,0.0,0
tt19516576,0,0.0,0
tt19516612,0,0.0,0
tt1954204,6,6.6,115
tt1954206,13,6.6,9918
tt1954341,0,0.0,0
tt1954343,10,0.0,0
tt1954364,1,4.4,415
tt1954470,2,8.2,97649
tt1954498,8,5.0,411
tt1954512,3,7.7,27
tt1954598,13,6.0,10093
tt1954684,12,0.0,0
tt1954720,11,6.5,32
tt1954809,0,4.3,89
tt1954811,14,5.1,1391
tt1954839,6,5.4,23
tt1954843,0,5.7,2880
tt1954854,6,4.6,139
tt1954977,2,6.4,49
tt1954999,10,8.6,20
tt1955031,3,5.0,146
tt1956407,8,3.5,217
tt1956620,8,5.1,113993
tt1956655,11,3.1,844
tt1957863,15,0.0,0
tt1957867,0,4.6,303
tt1959332,6,6.2,26352
tt1959438,14,5.5,5195
tt1959490,3,5.8,257364
tt1959526,13,4.1,360
tt19595494,8,5.6,744
tt1959563,2,6.9,234379
tt1961175,15,6.2,84392
tt1961279,1,4.4,373
tt19636300,3,8.7,56
tt1964418,2,6.4,184462
tt1964459,15,0.0,0
tt1964570,6,5.8,199
tt1964777,15,3.9,438
tt1964806,0,5.6,19
tt1964881,3,5.0,41
tt1964995,12,4.3,1438
tt1965057,0,2.7,840
tt1965065,8,5.7,7033
tt1965115,7,6.2,298
tt1965118,3,4.2,308
tt1965159,0,8.4,15
tt1965162,1,5.4,2287
tt1965239,6,7.5,87
tt1966359,13,5.5,20201
tt1966385,4,5.5,2424
tt1966391,8,0.0,0
tt1966446,3,6.8,16
tt1966465,5,5.8,203
tt1966566,3,5.6,17125
tt1967545,1,6.9,48577
tt1967560,8,5.4,173
tt1967614,7,5.8,7547
